station_id,mean_temperature,continent
1959,14.440625573565885,Europa
6144,23.568745817050345,Europa
1684,32.46851888093003,Africa
2673,7.973720075035056,SouthAmerica
3378,22.310083408039027,NorthAmerica
6357,18.034783126962882,SouthAmerica
4501,22.541848887075655,Africa
9374,21.790300164181534,NorthAmerica
4247,31.30601145593056,NorthAmerica
6834,44.60018000025247,Africa
7432,39.15173126670564,Europa
2191,3.3653390469010827,NorthAmerica
3306,23.932243662500763,Europa
7777,14.364100463532395,Europa
8582,26.571823155697615,Australia
8628,-0.8625770506610406,SouthAmerica
2600,25.735462782389916,SouthAmerica
8870,30.295808201123727,Africa
3042,26.838126373028214,Africa
5582,12.2931472433086,SouthAmerica
9179,43.24458322458686,Australia
4508,26.95023351737996,Asia
5892,13.743271080085606,NorthAmerica
6028,1.5623921375764729,Europa
1975,27.850557582454584,Australia
5772,27.9935678872,Europa
4757,34.057398451336866,NorthAmerica
1523,40.737683521418646,Europa
6888,-4.6373231286238,Africa
6007,40.4285387018257,Europa
6486,37.112273994588996,SouthAmerica
3433,-4.06408250111261,Asia
8310,33.559709990045484,SouthAmerica
1009,13.344329739903191,SouthAmerica
4267,19.32930056265359,Europa
6384,15.134951215543357,Africa
8787,14.144874176025862,Asia
6785,14.482425747831545,Australia
4884,4.484792444506157,Europa
5219,20.750050689765864,Europa
2171,42.84240954573029,SouthAmerica
4996,2.435249166810637,Australia
2472,4.266121972846019,Australia
7481,9.46960878137109,SouthAmerica
6143,19.41341868131264,Australia
9179,-4.706543609335147,Australia
7631,0.49592086880638675,Europa
6666,39.76395409216386,Africa
9156,27.505348827320176,SouthAmerica
2266,20.117036697456708,SouthAmerica
9094,23.61425801943932,NorthAmerica
5438,5.527366976191072,Africa
5840,31.62773772009485,Asia
6954,26.2581419890121,Africa
7529,41.036724265957865,Europa
7316,18.586935952533615,NorthAmerica
8392,31.16789748462287,NorthAmerica
9156,33.876089110937436,SouthAmerica
6403,31.875030553997604,Africa
8186,41.85836199744253,SouthAmerica
4864,29.110379222026474,Africa
6436,16.949238227331662,SouthAmerica
2832,11.00125537624033,SouthAmerica
3565,-4.210764344930302,SouthAmerica
4130,15.506921453849259,NorthAmerica
2024,28.913219204642076,Africa
6604,0.18090819026829585,NorthAmerica
9359,7.122193966650908,Europa
6382,-0.8199382826685211,Africa
7809,33.23796687372891,Europa
2069,1.7407422176520901,Australia
7955,17.771373812601485,SouthAmerica
5225,43.67389143785657,Asia
6194,14.258314834180428,Australia
6389,40.3549213673246,SouthAmerica
2623,32.34772611262555,Asia
4800,-0.8816778353144219,Europa
2577,4.411439991498311,Africa
6835,20.124121496548113,Europa
7636,34.134796068498794,Africa
