station_id,mean_temperature,continent
5648,10.310063660116407,Europa
8145,-0.15073345248872805,NorthAmerica
6070,-3.2577863078625935,NorthAmerica
9693,-1.7462552231368402,Europa
9096,39.22764798318959,SouthAmerica
6396,38.09900974769079,Africa
4443,8.217799448664158,Europa
1833,42.195265121627514,Africa
3081,25.955398250329612,NorthAmerica
8838,34.491954643034575,Europa
3791,-1.4672261389846852,Africa
7603,17.881110005186432,NorthAmerica
8022,23.46776097274766,Asia
7546,15.855565725766795,Europa
4901,20.40204821465831,Europa
3053,29.8374081497981,Asia
7614,7.7690709248577665,Australia
5008,17.69082208612859,Europa
6394,5.974491474598825,Australia
1740,9.487993502869534,Asia
7193,40.30094044202464,SouthAmerica
6143,15.87886906371665,SouthAmerica
7138,42.7556426678826,NorthAmerica
3340,17.71709663217268,SouthAmerica
6097,0.3804273288594109,Asia
6837,4.196088530581559,Europa
1785,31.92205579949004,Australia
6103,33.228080481800156,Europa
7720,15.5010554322214,Australia
6239,43.350422536207546,Asia
9320,2.4258380870729006,SouthAmerica
1420,17.918199708241783,Asia
1916,36.248808184382796,SouthAmerica
4156,15.750365527792429,Europa
5230,20.319197615211813,SouthAmerica
2273,16.773709157509803,Australia
8193,38.02437097985595,Africa
3994,0.12144621000833489,SouthAmerica
9713,-4.297231339251063,Africa
4142,35.76338585405222,Europa
1399,-3.519339595212274,Africa
8459,33.59983111576498,Australia
9583,21.30755793863393,SouthAmerica
1034,33.7642337841192,Australia
2579,10.381515919047168,NorthAmerica
6547,5.860778540292305,Australia
6418,2.891590694055628,Europa
9354,-2.574801725459226,Europa
7963,28.130923636873312,Asia
4232,35.03537957929914,Africa
3576,26.884774020750406,Africa
5367,7.071341187444318,Asia
2118,2.894270301451872,Australia
2957,9.240222478078874,Australia
6987,9.739226291588853,Africa
2073,5.3549927684004555,Africa
6615,-1.1234912302426192,SouthAmerica
5667,1.9285703883889163,NorthAmerica
9617,-4.584885024466391,Australia
4087,-2.4941284390431817,NorthAmerica
3505,17.72453912603625,Africa
9410,9.149587998869368,Australia
6155,20.714457834660355,Australia
4552,40.593128384981206,NorthAmerica
6973,0.7891089396539419,NorthAmerica
6766,12.683685909855619,Europa
9184,38.04596744680108,Asia
1555,35.38748882893591,NorthAmerica
7731,24.19021467565242,NorthAmerica
9305,26.2493894842941,SouthAmerica
6812,31.207017482914075,SouthAmerica
6656,23.338283423751786,Europa
3300,33.95750208402137,SouthAmerica
3313,13.819631580768043,SouthAmerica
5640,19.134944355743613,Asia
5173,25.573363070032162,NorthAmerica
4414,9.56997088076169,Australia
2805,14.295691720909225,SouthAmerica
8453,37.499940268862815,Africa
8224,40.475770767746,NorthAmerica
3297,-1.4566948402699853,Europa
6623,25.99504071875401,Europa
4792,41.112967762498414,Australia
6333,0.24740660648868573,NorthAmerica
1445,-3.1809588150375445,SouthAmerica
1127,42.568362887456615,Europa
9493,12.477964160068687,Africa
2878,38.81771375986766,Europa
9038,40.64959729877799,Australia
9136,41.8756125641198,SouthAmerica
9644,10.303738890827201,Asia
1184,-4.104218250043097,Africa
2005,10.168440448771186,Europa
1803,33.6993545992757,Asia
3686,20.618292850422087,Europa
2245,-0.5951051559072509,Europa
1950,23.818798692795884,SouthAmerica
3047,20.682635583351527,Asia
1841,34.750098721303054,Europa
6284,30.415454655119568,SouthAmerica
7217,19.3817483578201,Europa
8222,7.4857178326784,Australia
6658,30.754173424245103,Asia
4554,11.05800392792527,SouthAmerica
1033,40.162833495652194,Africa
4641,42.33003250633905,NorthAmerica
7809,37.266738895167805,Australia
1495,8.983505288056419,NorthAmerica
8586,36.9756205378163,Europa
4911,32.57712426659649,SouthAmerica
1749,30.437886897899624,Australia
3702,37.24674637635185,Asia
1921,-1.4683444924415987,NorthAmerica
9489,9.492794751509908,Africa
9872,19.328800770595404,NorthAmerica
1518,44.2542519188505,Africa
3379,24.74371995724372,Europa
8149,37.2195425747551,Europa
1148,13.311175387652035,NorthAmerica
1755,-3.4345910166282865,NorthAmerica
2633,39.534667026433006,SouthAmerica
7817,11.007373677027957,Australia
6847,36.44589149178222,Africa
1765,-3.5607984910866373,Australia
1403,-4.620423948944403,Australia
8325,27.599525595369194,Africa
1343,-2.4461623191010595,Asia
8867,43.27882442312571,NorthAmerica
3301,27.880980684585765,Australia
4954,15.251781916519352,Africa
4547,9.629918809891896,Asia
8278,26.331794216802127,NorthAmerica
4254,10.839980477421701,Europa
4800,29.11720678497575,Asia
7069,12.344770115069114,Asia
9155,5.323931139195391,Europa
6364,9.445266062028272,SouthAmerica
9660,16.091597875914797,Europa
9441,1.018880692527567,Australia
3336,31.79198588667188,SouthAmerica
1081,26.329970690856047,Europa
4580,13.178672488588294,Asia
9184,13.70218618421804,Asia
7453,17.243619086848287,SouthAmerica
8129,9.47325992743771,Africa
9858,30.70988825583902,Africa
4962,38.22874620992685,Australia
8343,9.626592428626445,Africa
1200,19.753175978496834,Australia
9219,6.35312904487078,SouthAmerica
8446,36.750469317439446,Australia
4890,10.663676858737063,Africa
2766,17.046612846177048,Europa
6972,35.76709495743447,Africa
5876,-0.6794491317336853,Asia
5405,25.57808028083347,Asia
3415,20.46713527449918,Europa
3731,43.97286642592943,Europa
4613,42.514580157229986,NorthAmerica
6842,34.258880055678134,Asia
7866,18.915569634545914,Africa
6419,21.82357992953653,NorthAmerica
5473,14.25670441078729,Africa
8621,35.64115215753504,Europa
2662,17.830214814323934,Australia
9042,9.44428753923625,Europa
1188,15.074226604558763,Africa
6587,6.369060076484594,Africa
1899,2.337888282963184,SouthAmerica
1526,23.88359012543331,Europa
8370,12.583646190594532,Australia
9874,40.806298567996,Australia
3032,17.665763737837963,SouthAmerica
6215,3.2843401637838543,Australia
3800,6.953922993228428,Australia
3046,44.06239497220326,Asia
5279,40.33629980320332,NorthAmerica
9150,40.9548162396974,SouthAmerica
9998,0.06244749669153027,NorthAmerica
5669,28.95628544397166,Asia
8238,34.38511417499675,SouthAmerica
2843,12.185054706147483,Australia
9961,42.33183904889462,NorthAmerica
6915,8.352012984534166,Europa
2572,39.48107356745452,Africa
5562,33.16586156249292,Asia
8635,4.181257444956902,Africa
7108,-3.1555333476561875,Europa
6422,40.127116579733865,Australia
4908,44.60484287862742,Australia
7951,27.139945095068235,Australia
3671,29.700223033809294,Europa
5469,7.545273599550304,Africa
7113,0.33076827092930916,Africa
3192,4.160028300599265,Europa
8840,4.208861546177838,NorthAmerica
8999,-4.442874246469698,SouthAmerica
5727,23.540982397030607,NorthAmerica
7015,-0.754466925040421,Africa
9206,36.71894635318677,SouthAmerica
7258,17.393169886782744,NorthAmerica
2807,43.82349448077539,NorthAmerica
3984,39.29520463003119,Europa
7545,37.52073265791291,Europa
8581,3.8177613891035893,Asia
4820,14.905950352212699,SouthAmerica
2730,2.8708411330260795,Africa
6990,10.540909829539535,SouthAmerica
6828,9.22385095466634,SouthAmerica
3042,21.895699380359645,NorthAmerica
3690,35.81297821111026,Africa
2900,21.70059741136897,NorthAmerica
3829,23.052425820953797,Australia
7040,5.987103918806213,Africa
4891,15.256332414068261,Australia
9757,40.46740120316059,Africa
8828,15.077328919476084,Africa
1520,30.00343746641805,NorthAmerica
6297,27.591944206002957,Europa
3005,30.260387464286218,Africa
7547,37.17444009718308,SouthAmerica
2390,19.59739283251755,Africa
9422,44.12863682200943,Australia
4817,26.349421889524553,Asia
4657,24.555891577960097,Asia
1672,11.07026687879241,NorthAmerica
3457,28.80593525010032,Africa
5506,12.257691199875303,Europa
4690,16.032272937543635,Asia
4870,27.04160773012557,Africa
1845,-4.3429745610034445,Europa
7950,-4.205833634711937,Africa
3077,12.88778196297126,NorthAmerica
7554,34.49988464741826,Africa
1325,27.714326150486947,Europa
5080,21.29770854543203,Asia
8275,40.35004037791921,Asia
1981,-2.183453086623345,Europa
5298,15.463977063443568,Europa
4045,-4.741363785758458,NorthAmerica
6125,9.883217657387199,SouthAmerica
6671,32.5376893292123,NorthAmerica
2272,33.87342715705481,Europa
4734,5.174664685462565,Australia
1931,-0.7583048676800832,Australia
9085,3.910355261099923,Australia
6985,30.75885334380819,Australia
2662,11.691311991775738,NorthAmerica
2250,29.29714919277123,Asia
8878,27.567127545277366,Asia
3347,35.27741446988501,SouthAmerica
5204,33.676448729342965,Africa
6111,5.0042128074749,Europa
1787,21.43937884737918,Australia
9629,42.22187315363662,Africa
2760,24.143642925257513,Asia
2974,23.369739486914934,NorthAmerica
8921,26.642550912190515,Africa
5060,30.149636376220748,Australia
3252,38.827039994218154,Africa
7145,10.270071008860508,Africa
6047,6.924163531992749,NorthAmerica
7831,18.176702373921447,Europa
1834,39.595724260473176,SouthAmerica
1076,9.0552715906009,Australia
4322,-1.159780854271537,Europa
6107,9.511487749128804,Australia
2841,20.16417736028546,Australia
3275,18.95707473125361,NorthAmerica
1977,14.038059419350645,Australia
2850,41.599830063596315,Australia
2683,11.856234476874121,SouthAmerica
2515,16.836510485813008,Africa
3777,3.727713192798447,Australia
1202,37.28904478216803,NorthAmerica
1898,-3.2638506717552316,Europa
2667,38.85098932266206,Africa
5897,11.14558557686157,Africa
9523,-4.809920562699733,Australia
3409,10.469594504132756,Asia
1083,25.312361309595214,Asia
1621,14.75909021092982,NorthAmerica
5858,21.419977157913866,Australia
1176,12.409853402424908,Australia
3519,26.937450268510265,SouthAmerica
3918,2.159918284700412,Australia
2218,28.446772759131832,Europa
6799,-2.651209470573841,SouthAmerica
1435,-2.2608521520812177,SouthAmerica
6777,39.57409561149647,SouthAmerica
9499,26.60290773089937,Asia
5951,34.91255502083329,Europa
5550,32.794854435284094,Australia
1202,40.66834075039488,SouthAmerica
4326,10.642220613878616,Africa
7419,34.03857533343606,Europa
8070,39.8776171496,Asia
4367,6.034086785942893,SouthAmerica
7437,36.16977875740184,Europa
6082,43.34154489247361,Asia
2496,15.260759918816063,SouthAmerica
2704,23.491237947438947,SouthAmerica
4495,4.2120771491157445,Australia
8395,3.821147024765203,Asia
6832,36.31939684788046,Europa
3486,13.78357361109273,NorthAmerica
8110,37.50843976576897,Africa
2178,36.31863048299681,Asia
1538,5.5592790379242345,NorthAmerica
2039,-0.4639187688331283,Africa
1743,14.184062113455845,Asia
3344,-0.8087668843772997,Australia
4244,41.12648578012432,Asia
4816,11.022094574256542,Europa
1391,40.24281324665309,NorthAmerica
3123,-3.583901066971152,SouthAmerica
6558,44.76474458917694,NorthAmerica
4828,26.62665179340004,Australia
1084,-0.5250206078101627,Australia
6992,3.4408452245602774,NorthAmerica
6264,-4.135736077637593,Asia
3980,16.71759774425002,Australia
2830,20.33728234159534,Australia
7432,13.433443852475484,Asia
4749,1.5122362200546462,NorthAmerica
7918,28.136602239395216,NorthAmerica
6791,5.033012049832102,Asia
2953,33.72407393233404,SouthAmerica
4241,-4.693416551447411,Africa
9001,42.94119952894187,Europa
6922,9.898735354728936,SouthAmerica
7199,39.019043238770564,Europa
2274,11.827689827841958,Australia
1277,14.291140424688475,Europa
8671,-1.8856643186541522,Europa
1791,35.955309068632815,Europa
5512,-0.956769406269304,Europa
1431,36.93881841501499,Asia
4270,26.41335467290056,Africa
8992,35.87350985612112,Europa
9835,13.503201114305522,Europa
7896,12.96850031241744,Asia
2966,37.83486502727143,Africa
9707,43.43743877285359,Asia
8587,-4.067573960773653,Europa
8187,12.011318210215965,SouthAmerica
7047,40.96650063534541,SouthAmerica
7694,3.7188230903109787,Africa
8817,16.893240905748762,Asia
5211,8.173641170673566,Australia
8011,2.238967953897113,SouthAmerica
2263,-3.017968428940294,Africa
8376,24.423038283321823,NorthAmerica
9739,41.007984941534566,Asia
9522,-4.9407503828401875,Europa
7517,-1.1116223137923553,Asia
6137,12.737203043474508,NorthAmerica
2452,17.93250395623762,Australia
9510,3.7073962104774534,SouthAmerica
8818,28.820329920218796,Australia
3962,20.135414574479313,SouthAmerica
7000,25.753271982388032,NorthAmerica
1487,11.063109333098286,Europa
1059,34.114042849532154,Europa
6301,11.40605510211769,Europa
1243,8.153249234524662,Asia
2736,21.167570135018074,SouthAmerica
5505,20.379844285038565,NorthAmerica
7319,39.73693300373952,NorthAmerica
1833,27.88549442861286,Europa
8805,31.788728148646015,Australia
5659,21.80023015049649,Europa
1110,34.88733427530368,SouthAmerica
7283,1.8743403295673353,Australia
9863,1.1423590807539394,Africa
2118,6.077786195354179,Africa
4725,-1.6731821089094723,Asia
5773,37.44614239249296,NorthAmerica
7139,30.059093368674574,Europa
6938,1.653826473865382,Africa
2028,41.872304948337494,Africa
2956,35.43838604232641,NorthAmerica
7109,22.913686972217082,Asia
4005,6.360344158175073,Europa
4772,6.306523318822087,Europa
2573,44.362160664441625,NorthAmerica
5670,2.693231653249727,NorthAmerica
3789,30.836650430460523,Australia
4080,26.976269570210675,NorthAmerica
1303,18.528287277860677,Australia
3566,10.604885913759697,Europa
8038,33.07172907719153,Australia
2189,4.262132769894633,NorthAmerica
8371,7.865396210162789,Australia
9744,11.90973690567822,Africa
5534,40.86771189720606,SouthAmerica
6235,11.00337145806997,Asia
2653,19.577861304902342,Australia
5421,40.70158328438162,Europa
1553,5.156429122879695,Asia
4573,26.444377681120315,Australia
8945,8.227749239187785,SouthAmerica
3557,28.856586390018087,Africa
8482,35.64372076171694,Asia
9121,22.265011887053202,Australia
8106,35.374238081655704,SouthAmerica
3577,36.249957677210254,Asia
9753,24.674758174808495,Africa
1247,22.442756483816023,Europa
2675,15.729547972001818,Asia
5407,4.579397999584538,Australia
5921,44.6832001761666,Europa
3568,35.40356850114403,Asia
6554,24.78352932558505,Australia
9544,9.397385001838025,Australia
1726,17.51689790241033,Europa
9270,29.724222757048295,NorthAmerica
3722,44.70964232707665,Africa
1529,30.854043940640814,SouthAmerica
6351,37.20728684798921,Australia
4659,9.281181345366306,NorthAmerica
1673,42.14376241173009,SouthAmerica
7463,-4.112703491790333,Australia
3975,23.816070642251773,NorthAmerica
9348,9.635638834809612,SouthAmerica
8454,22.872505831053445,Asia
7236,26.401711621869904,Africa
5380,36.159021277692695,Australia
6697,8.641776500806884,NorthAmerica
5089,8.847144171997522,NorthAmerica
3923,40.62320186137946,Africa
8793,13.404953832332527,Africa
7165,40.19738416137029,Europa
7565,11.04052495280731,Europa
5226,14.701588674949367,Europa
9091,11.773504185494726,Africa
1193,23.817317456181872,Europa
1267,40.031149559105344,Asia
9223,42.08575399236112,Africa
6920,41.44932369339663,Africa
3375,2.3555513643956516,NorthAmerica
8394,29.824630739870614,Australia
2627,14.775009164956952,Europa
6350,34.05301798694961,Asia
8757,13.746284361220177,NorthAmerica
3113,1.2969126780164029,Australia
1742,22.4102467389296,SouthAmerica
7339,44.09439296510446,Africa
1295,30.790559705616303,Asia
9830,36.6819966818484,NorthAmerica
1403,4.709769148809805,Europa
1186,8.831375931823835,Australia
6482,3.9653325885747197,Europa
9112,36.85732026155892,SouthAmerica
7086,13.363625161300266,Australia
2074,10.071948633950782,SouthAmerica
7152,37.64338191869488,NorthAmerica
9501,20.203212080458844,NorthAmerica
5311,37.461789075716915,SouthAmerica
4650,10.554649087225641,SouthAmerica
8022,23.363447706340146,Australia
8006,4.096348384035863,Asia
8259,15.09972608819363,Australia
5197,33.97784618184433,Africa
4312,25.167946044313283,SouthAmerica
9823,42.851581447453654,Asia
6206,3.093549593138432,SouthAmerica
9068,24.243317824408145,NorthAmerica
7637,28.570157882331017,Australia
4367,32.71289404660224,Africa
1233,16.62082118773263,SouthAmerica
3542,12.447658211113431,Australia
1259,43.96376367901014,NorthAmerica
6063,44.33142574792495,Asia
2993,36.36182015100229,Europa
3860,44.06062519968227,Australia
2905,8.877849643993533,Africa
5216,29.485102763864298,NorthAmerica
7505,-0.20444049158293076,NorthAmerica
8492,-0.6895138335094266,Asia
2775,-1.838793602939405,Asia
3514,44.807145267347025,Australia
1677,35.74841052676306,Europa
1825,4.414749332876726,Asia
6446,-0.8244695993974496,Africa
3409,30.91131849687814,Africa
2413,13.944862596466784,Australia
4760,27.31401930939954,Australia
4683,-2.695533237250687,Asia
6016,44.93461895148638,NorthAmerica
5588,17.812346326844445,Asia
4544,-4.006048657688988,SouthAmerica
3476,5.544057244623145,Europa
9108,5.500589951291994,SouthAmerica
1735,27.378167924682174,Australia
1535,-4.371022571792894,Asia
8756,16.375529825040225,SouthAmerica
1621,-1.4313529603932293,Asia
2061,42.29519241293026,Europa
8422,22.07421213960508,SouthAmerica
1307,39.267663757379985,Africa
5931,14.677847243857556,SouthAmerica
3757,38.206447603039265,Europa
5617,41.49980977689358,Australia
4261,44.263712136890554,Asia
3446,25.88835020738606,Asia
1727,19.223736119016987,Europa
8312,26.14553133981382,Europa
4334,30.36817947764868,Europa
2114,37.30711317683208,NorthAmerica
6074,40.81802821339062,NorthAmerica
8351,-4.911218198880791,Africa
7883,35.28643315042381,Australia
2360,5.374274357356899,Australia
8418,40.15928065533626,SouthAmerica
6979,33.772764016990045,Asia
3615,11.297141746385353,NorthAmerica
4244,-3.806442105348935,Europa
9996,0.9956506792732736,Europa
2859,26.002104860171915,Europa
3120,4.436853224266406,Australia
2081,21.732769413054534,Europa
3043,38.711833985979275,Europa
2173,21.46160605659767,Europa
9012,42.351937546065194,Europa
5593,36.67745968105035,Europa
6733,35.236843269311905,Europa
9843,13.806996847570908,Asia
1783,23.218590690331837,Australia
4432,3.0429318113993507,NorthAmerica
9658,5.190899110198265,NorthAmerica
3970,29.092782762017876,Asia
8409,12.436349073078937,Australia
3225,2.3833635438690317,Asia
4849,37.466799750995136,Asia
3582,38.95432659615196,Asia
7335,10.00934096079049,Africa
3488,14.80509811991623,Africa
8131,-0.545996621820251,Europa
6883,21.335561145681393,SouthAmerica
2243,22.967865861945718,SouthAmerica
9604,11.928875948125938,Asia
6533,26.10276228588583,Asia
4093,16.521698307325792,Australia
4795,37.0300915112156,NorthAmerica
9155,23.929943609443047,NorthAmerica
3246,25.172236498501647,Australia
5873,32.79635705194574,Africa
5979,13.904911245413064,Asia
8277,1.3402146589767785,Africa
8803,26.17993925873057,Africa
7966,-2.8463891352190807,Asia
3352,8.707517209141928,Australia
2287,33.51446418440238,Asia
1267,6.884587200541647,SouthAmerica
6878,13.854908604026605,Asia
5378,19.118139224860773,Europa
6340,43.477312213636786,Australia
9989,36.50328333755611,Africa
1905,42.57513608921036,NorthAmerica
3764,-1.7237499072398643,SouthAmerica
2100,6.649879729341695,Africa
9416,31.817979167976652,Asia
6098,-4.551584515856051,Asia
1659,43.19172585115036,Europa
3671,42.30533812313505,Europa
4943,40.41004130254795,Australia
2189,33.203339948062215,NorthAmerica
7198,0.6533055422752279,Europa
2891,4.3373600273411075,Australia
8650,24.623696116066856,Africa
7149,17.460112785620044,Africa
7200,42.70327039247875,Australia
8911,42.66347015853983,Asia
9751,44.45941990292007,Australia
8818,21.070908081112737,NorthAmerica
5967,38.588815344405994,Australia
6770,30.2915674300858,Australia
